atc,atc_name,rxnorm_concept_id,rxnorm_concept name,atc_concept_id,rxnorm_code
R03BA06,TRIAMCINOLONE,903963,Triamcinolone,21603289,10759
R03BA07,MOMETASONE,905233,Mometasone,21603290,108118
R03BA08,CICLESONIDE,902938,ciclesonide,21603291,274964
R03BB01,IPRATROPIUM BROMIDE,1112921,Ipratropium,21603293,7213
R03BB04,TIOTROPIUM BROMIDE,1106776,tiotropium,21603296,69120
R03BC01,CROMOGLICIC ACID,1152631,Cromolyn,21603298,42612
R03BC03,NEDOCROMIL,1114620,Nedocromil,21603299,31563
R03CA02,EPHEDRINE,1143374,Ephedrine,21603304,3966
R03CB02,METHOXYPHENAMINE,19009365,methoxyphenamine,21603307,29704
R03CB03,ORCIPRENALINE,1123995,Orciprenaline,21603308,7688
R03CC02,SALBUTAMOL,1154343,Albuterol,21603312,435
R03DA01,DIPROPHYLLINE,1140088,Dyphylline,21603329,3714
R03DA02,CHOLINE THEOPHYLLINATE,19049816,cholinophyllin,21603330,20976
R03DA04,THEOPHYLLINE,1237049,Theophylline,21603332,10438
R03DA05,AMINOPHYLLINE,1105775,Aminophylline,21603333,689
R03DA54,"THEOPHYLLINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1163944,Guaifenesin,21603342,5032
R03DA54,"THEOPHYLLINE, COMBINATIONS EXCL. PSYCHOLEPTICS",1237049,Theophylline,21603342,10438
R03DA54,"THEOPHYLLINE, COMBINATIONS EXCL. PSYCHOLEPTICS",19049816,cholinophyllin,21603342,20976
R03DB04,THEOPHYLLINE AND ADRENERGICS,734275,Phenobarbital,21603350,8134
R03DB04,THEOPHYLLINE AND ADRENERGICS,1143374,Ephedrine,21603350,3966
R03DB04,THEOPHYLLINE AND ADRENERGICS,1237049,Theophylline,21603350,10438
R03DC01,ZAFIRLUKAST,1111706,zafirlukast,21603354,114970
R03DC03,MONTELUKAST,1154161,montelukast,21603356,88249
R03DX,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEAS,1147878,zileuton,21603358,40575
R03DX05,OMALIZUMAB,1110942,omalizumab,21603362,302379
R05CA,EXPECTORANTS,19059707,Terpin hydrate,21603367,89916
R05CA02,POTASSIUM IODIDE,1237049,Theophylline,21603369,10438
R05CA02,POTASSIUM IODIDE,19049909,Potassium Iodide,21603369,8597
R05CA03,GUAIFENESIN,1163944,Guaifenesin,21603370,5032
R05CA09,GUAIACOLSULFONATE,1189220,guaiacolsulfonate,21603376,636827
R05CA10,COMBINATIONS,976545,potassium citrate,21603377,54993
R05CA10,COMBINATIONS,979096,Zinc Acetate,21603377,58295
R05CA10,COMBINATIONS,1130863,Brompheniramine,21603377,1767
R05CA10,COMBINATIONS,1135766,Phenylephrine,21603377,8163
R05CA10,COMBINATIONS,1139993,Phenylpropanolamine,21603377,8175
R05CA10,COMBINATIONS,1140088,Dyphylline,21603377,3714
R05CA10,COMBINATIONS,1143374,Ephedrine,21603377,3966
R05CA10,COMBINATIONS,1154332,Pseudoephedrine,21603377,8896
R05CA10,COMBINATIONS,1158632,Methscopolamine,21603377,89785
R05CA10,COMBINATIONS,1159811,Pyrilamine,21603377,9009
R05CA10,COMBINATIONS,1163944,Guaifenesin,21603377,5032
R05CA10,COMBINATIONS,1189220,guaiacolsulfonate,21603377,636827
R05CA10,COMBINATIONS,1192710,Chlorpheniramine,21603377,2400
R05CA10,COMBINATIONS,1200939,guaiacolsulfonic acid,21603377,26288
R05CA10,COMBINATIONS,1201620,Codeine,21603377,2670
R05CA10,COMBINATIONS,19049909,Potassium Iodide,21603377,8597
R05CB01,ACETYLCYSTEINE,1139042,Acetylcysteine,21603380,197
R05CB03,CARBOCISTEINE,19041843,Carbocysteine,21603382,2023
R05CB12,TIOPRONIN,903031,Thiopronine,21603391,6765
R05CB13,DORNASE ALFA (DESOXYRIBONUCLEASE),1125443,Dornase Alfa,21603392,337623
R05DA04,CODEINE,1201620,Codeine,21603399,2670
R05DA09,DEXTROMETHORPHAN,1119510,Dextromethorphan,21603404,3289
R05DA20,COMBINATIONS,738818,Doxylamine,21603408,3642
R05DA20,COMBINATIONS,917006,Benzocaine,21603408,1399
R05DA20,COMBINATIONS,961145,Glycerin,21603408,4910
R05DA20,COMBINATIONS,965748,Scopolamine,21603408,9601
R05DA20,COMBINATIONS,1101703,homatropine,21603408,27084
R05DA20,COMBINATIONS,1105889,Triprolidine,21603408,10849
R05DA20,COMBINATIONS,1119510,Dextromethorphan,21603408,3289
R05DA20,COMBINATIONS,1129625,Diphenhydramine,21603408,3498
R05DA20,COMBINATIONS,1130863,Brompheniramine,21603408,1767
R05DA20,COMBINATIONS,1135766,Phenylephrine,21603408,8163
R05DA20,COMBINATIONS,1139216,bromodiphenhydramine,21603408,19759
R05DA20,COMBINATIONS,1139993,Phenylpropanolamine,21603408,8175
R05DA20,COMBINATIONS,1140640,carbetapentane,21603408,20217
R05DA20,COMBINATIONS,1141018,carbinoxamine,21603408,20220
R05DA20,COMBINATIONS,1153013,Promethazine,21603408,8745
R05DA20,COMBINATIONS,1154332,Pseudoephedrine,21603408,8896
R05DA20,COMBINATIONS,1159811,Pyrilamine,21603408,9009
R05DA20,COMBINATIONS,1163944,Guaifenesin,21603408,5032
R05DA20,COMBINATIONS,1174888,Hydrocodone,21603408,5489
R05DA20,COMBINATIONS,1188052,dexbrompheniramine,21603408,22696
R05DA20,COMBINATIONS,1188114,dexchlorpheniramine,21603408,22697
R05DA20,COMBINATIONS,1189220,guaiacolsulfonate,21603408,636827
R05DA20,COMBINATIONS,1189596,dihydrocodeine,21603408,23088
R05DA20,COMBINATIONS,1192710,Chlorpheniramine,21603408,2400
R05DA20,COMBINATIONS,1200939,guaiacolsulfonic acid,21603408,26288
R05DA20,COMBINATIONS,1201620,Codeine,21603408,2670
R05DB01,BENZONATATE,1136601,benzonatate,21603410,18993
R05DB05,PENTOXYVERINE,1140640,carbetapentane,21603414,20217
R05DB20,COMBINATIONS,979096,Zinc Acetate,21603427,58295
R05DB20,COMBINATIONS,1119510,Dextromethorphan,21603427,3289
R05DB20,COMBINATIONS,1129625,Diphenhydramine,21603427,3498
R05DB20,COMBINATIONS,1130863,Brompheniramine,21603427,1767
R05DB20,COMBINATIONS,1135766,Phenylephrine,21603427,8163
R05DB20,COMBINATIONS,1140640,carbetapentane,21603427,20217
R05DB20,COMBINATIONS,1141018,carbinoxamine,21603427,20220
R05DB20,COMBINATIONS,1143374,Ephedrine,21603427,3966
R05DB20,COMBINATIONS,1154332,Pseudoephedrine,21603427,8896
R05DB20,COMBINATIONS,1159811,Pyrilamine,21603427,9009
R05DB20,COMBINATIONS,1192710,Chlorpheniramine,21603427,2400
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,976545,potassium citrate,21603439,54993
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,977968,sodium citrate,21603439,56466
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1119510,Dextromethorphan,21603439,3289
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1126658,Hydromorphone,21603439,3423
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1130863,Brompheniramine,21603439,1767
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1135766,Phenylephrine,21603439,8163
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1139993,Phenylpropanolamine,21603439,8175
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1154332,Pseudoephedrine,21603439,8896
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1158632,Methscopolamine,21603439,89785
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1159811,Pyrilamine,21603439,9009
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1163944,Guaifenesin,21603439,5032
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1174888,Hydrocodone,21603439,5489
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1188052,dexbrompheniramine,21603439,22696
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1188114,dexchlorpheniramine,21603439,22697
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1189220,guaiacolsulfonate,21603439,636827
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1189596,dihydrocodeine,21603439,23088
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1192710,Chlorpheniramine,21603439,2400
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1200939,guaiacolsulfonic acid,21603439,26288
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,1201620,Codeine,21603439,2670
R05FA02,OPIUM DERIVATIVES AND EXPECTORANTS,19049909,Potassium Iodide,21603439,8597
R05FB02,COUGH SUPPRESSANTS AND EXPECTORANTS,1135766,Phenylephrine,21603442,8163
R05FB02,COUGH SUPPRESSANTS AND EXPECTORANTS,1140640,carbetapentane,21603442,20217
R05FB02,COUGH SUPPRESSANTS AND EXPECTORANTS,1150886,clofedanol,21603442,21254
R05FB02,COUGH SUPPRESSANTS AND EXPECTORANTS,1154332,Pseudoephedrine,21603442,8896
R05FB02,COUGH SUPPRESSANTS AND EXPECTORANTS,1163944,Guaifenesin,21603442,5032
R05X,OTHER COLD COMBINATION PREPARATIONS,901656,Menthol,21603443,6750
R05X,OTHER COLD COMBINATION PREPARATIONS,912362,Ammonium Chloride,21603443,712
R05X,OTHER COLD COMBINATION PREPARATIONS,922191,pectin,21603443,32987
R05X,OTHER COLD COMBINATION PREPARATIONS,938205,Camphor,21603443,1952
R05X,OTHER COLD COMBINATION PREPARATIONS,977968,sodium citrate,21603443,56466
R05X,OTHER COLD COMBINATION PREPARATIONS,1129625,Diphenhydramine,21603443,3498
R05X,OTHER COLD COMBINATION PREPARATIONS,1180412,Eucalyptus oil,21603443,59087
R05X,OTHER COLD COMBINATION PREPARATIONS,19004430,SWEETLEAF Preparation,21603443,283740
R05X,OTHER COLD COMBINATION PREPARATIONS,19044317,zinc chloride,21603443,39937
R06AA02,DIPHENHYDRAMINE,928744,Dimenhydrinate,21603448,3444
R06AA02,DIPHENHYDRAMINE,1129625,Diphenhydramine,21603448,3498
R06AA07,DIPHENYLPYRALINE,19090000,diphenylpyraline,21603451,23386
R06AA08,CARBINOXAMINE,1141018,carbinoxamine,21603452,20220
R06AA09,DOXYLAMINE,738818,Doxylamine,21603453,3642
R06AA09,DOXYLAMINE,1353228,Vitamin B6,21603453,42954
R06AB01,BROMPHENIRAMINE,1130863,Brompheniramine,21603459,1767
R06AB02,DEXCHLORPHENIRAMINE,1188114,dexchlorpheniramine,21603460,22697
R06AB04,CHLORPHENAMINE,1192710,Chlorpheniramine,21603462,2400
R06AB04,CHLORPHENAMINE,1343916,Epinephrine,21603462,3992
R06AB06,DEXBROMPHENIRAMINE,1188052,dexbrompheniramine,21603464,22696
R06AB54,"CHLORPHENAMINE, COMBINATIONS",965748,Scopolamine,21603468,9601
R06AB54,"CHLORPHENAMINE, COMBINATIONS",1135766,Phenylephrine,21603468,8163
R06AB54,"CHLORPHENAMINE, COMBINATIONS",1154332,Pseudoephedrine,21603468,8896
R06AB54,"CHLORPHENAMINE, COMBINATIONS",1158632,Methscopolamine,21603468,89785
R06AB54,"CHLORPHENAMINE, COMBINATIONS",1192710,Chlorpheniramine,21603468,2400
R06AC01,MEPYRAMINE,1159811,Pyrilamine,21603471,9009
R06AC04,TRIPELENNAMINE,1105853,Tripelennamine,21603474,10847
R06AC05,METHAPYRILENE,19004158,Methapyrilene,21603475,6822
R06AD01,ALIMEMAZINE,19005570,Trimeprazine,21603480,10825
R06AD02,PROMETHAZINE,1153013,Promethazine,21603481,8745
R06AD03,THIETHYLPERAZINE,1037358,Thiethylperazine,21603482,10471
R06AD04,METHDILAZINE,19009250,methdilazine,21603483,29648
R06AE01,BUCLIZINE,19081195,buclizine,21603492,59636
R06AE03,CYCLIZINE,909358,Cyclizine,21603493,2977
R06AE05,MECLOZINE,994341,Meclizine,21603495,6676
R06AE07,CETIRIZINE,1149196,Cetirizine,21603497,20610
R06AK,COMBINATIONS OF ANTIHISTAMINES,933952,Pheniramine,21603502,8132
R06AK,COMBINATIONS OF ANTIHISTAMINES,1123904,phenyltoloxamine,21603502,33408
R06AK,COMBINATIONS OF ANTIHISTAMINES,1129625,Diphenhydramine,21603502,3498
R06AK,COMBINATIONS OF ANTIHISTAMINES,1130863,Brompheniramine,21603502,1767
R06AK,COMBINATIONS OF ANTIHISTAMINES,1159811,Pyrilamine,21603502,9009
R06AK,COMBINATIONS OF ANTIHISTAMINES,1188052,dexbrompheniramine,21603502,22696
R06AX02,CYPROHEPTADINE,1110727,Cyproheptadine,21603505,3013
R06AX04,PHENINDAMINE,1123534,phenindamine,21603507,33283
R06AX05,ANTAZOLINE,951237,Antazoline,21603508,865
R06AX07,TRIPROLIDINE,1105889,Triprolidine,21603509,10849
R06AX09,AZATADINE,1133993,azatadine,21603511,18600
R06AX11,ASTEMIZOLE,1150770,Astemizole,21603512,42328
R06AX12,TERFENADINE,1150836,Terfenadine,21603513,42330
R06AX13,LORATADINE,1107830,Loratadine,21603514,28889
R06AX26,FEXOFENADINE,1153428,fexofenadine,21603525,87636
R06AX27,DESLORATADINE,1103006,desloratadine,21603526,275635
R07AA02,NATURAL PHOSPHOLIPIDS,19057932,beractant,21603534,46967
R07AA02,NATURAL PHOSPHOLIPIDS,19089891,calfactant,21603534,232539
R07AA02,NATURAL PHOSPHOLIPIDS,19091377,Poractant alfa,21603534,236381
R07AB01,DOXAPRAM,738152,Doxapram,21603537,3637
R07AB02,NIKETHAMIDE,19019088,Nikethamide,21603538,7424
R07AX,OTHER RESPIRATORY SYSTEM PRODUCTS,967823,Sodium Chloride,21603548,9863
S01AA01,CHLORAMPHENICOL,990069,Chloramphenicol,21603554,2348
S01AA02,CHLORTETRACYCLINE,19095043,Chlortetracycline,21603555,2408
S01AA09,TETRACYCLINE,1836948,Tetracycline,21603560,10395
S01AA10,NATAMYCIN,915392,Natamycin,21603561,7268
S01AA11,GENTAMICIN,919345,Gentamicin Sulfate (USP),21603562,142438
S01AA12,TOBRAMYCIN,902722,Tobramycin,21603563,10627
S01AA17,ERYTHROMYCIN,1746940,Erythromycin,21603568,4053
S01AA20,ANTIBIOTICS IN COMBINATION WITH OTHER DRUGS,1036252,Sulfacetamide,21603571,10169
S01AA20,ANTIBIOTICS IN COMBINATION WITH OTHER DRUGS,1135766,Phenylephrine,21603571,8163
S01AA26,AZITHROMYCIN,1734104,Azithromycin,21603577,18631
S01AA30,COMBINATIONS OF DIFFERENT ANTIBIOTICS,915175,Bacitracin,21603578,1291
S01AA30,COMBINATIONS OF DIFFERENT ANTIBIOTICS,915981,Neomycin,21603578,7299
S01AA30,COMBINATIONS OF DIFFERENT ANTIBIOTICS,948582,Polymyxin B,21603578,8536
S01AA30,COMBINATIONS OF DIFFERENT ANTIBIOTICS,963742,Gramicidin,21603578,5011
S01AA30,COMBINATIONS OF DIFFERENT ANTIBIOTICS,1705674,Trimethoprim,21603578,10829
S01AB04,SULFACETAMIDE,1036252,Sulfacetamide,21603583,10169
S01AD01,IDOXURIDINE,19078156,Idoxuridine,21603586,5653
S01AD02,TRIFLURIDINE,905078,Trifluridine,21603587,10803
S01AD06,VIDARABINE,908126,Vidarabine,21603590,11194
S01AD08,FOMIVIRSEN,19048999,fomivirsen,21603592,85763
S01AD09,GANCICLOVIR,1757803,Ganciclovir,21603593,4678
S01AX,OTHER ANTIINFECTIVES,915175,Bacitracin,21603594,1291
S01AX03,ZINC COMPOUNDS,19044522,Zinc Sulfate,21603597,39954
S01AX11,OFLOXACIN,923081,Ofloxacin,21603605,7623
S01AX12,NORFLOXACIN,1721543,Norfloxacin,21603606,7517
S01AX13,CIPROFLOXACIN,1797513,Ciprofloxacin,21603607,2551
S01AX18,POVIDONE-IODINE,1750087,Povidone-Iodine,21603612,8611
S01AX19,LEVOFLOXACIN,1742253,Levofloxacin,21603613,82122
S01AX21,GATIFLOXACIN,1789276,gatifloxacin,21603614,228476
S01AX22,MOXIFLOXACIN,1716903,moxifloxacin,21603615,139462
S01BA,"CORTICOSTEROIDS, PLAIN",19089579,difluprednate,21603617,23043
S01BA01,DEXAMETHASONE,1518254,Dexamethasone,21603618,3264
S01BA02,HYDROCORTISONE,975125,Hydrocortisone,21603619,5492
S01BA04,PREDNISOLONE,1550557,prednisolone,21603621,8638
S01BA05,TRIAMCINOLONE,903963,Triamcinolone,21603622,10759
S01BA07,FLUOROMETHOLONE,955583,Fluorometholone,21603624,4491
S01BA08,MEDRYSONE,909021,medrysone,21603625,29439
S01BA13,RIMEXOLONE,977421,rimexolone,21603630,55681
S01BA14,LOTEPREDNOL,967562,loteprednol etabonate,21603631,52177
S01BC,"ANTIINFLAMMATORY AGENTS, NON-STEROIDS",1036636,Suprofen,21603638,10255
S01BC04,FLURBIPROFEN,1156378,Flurbiprofen,21603642,4502
S01BC05,KETOROLAC,1136980,Ketorolac,21603643,35827
S01BC10,NEPAFENAC,909795,nepafenac,21603648,298665
S01BC11,BROMFENAC,1139179,bromfenac,21603649,19737
S01CA,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,902722,Tobramycin,21603651,10627
S01CA,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,992127,Loteprednol,21603651,237027
S01CA01,DEXAMETHASONE AND ANTIINFECTIVES,902722,Tobramycin,21603652,10627
S01CA01,DEXAMETHASONE AND ANTIINFECTIVES,915981,Neomycin,21603652,7299
S01CA01,DEXAMETHASONE AND ANTIINFECTIVES,948582,Polymyxin B,21603652,8536
S01CA01,DEXAMETHASONE AND ANTIINFECTIVES,1518254,Dexamethasone,21603652,3264
S01CA02,PREDNISOLONE AND ANTIINFECTIVES,915981,Neomycin,21603653,7299
S01CA02,PREDNISOLONE AND ANTIINFECTIVES,919345,Gentamicin Sulfate (USP),21603653,142438
S01CA02,PREDNISOLONE AND ANTIINFECTIVES,948582,Polymyxin B,21603653,8536
S01CA02,PREDNISOLONE AND ANTIINFECTIVES,1036252,Sulfacetamide,21603653,10169
S01CA02,PREDNISOLONE AND ANTIINFECTIVES,1550557,prednisolone,21603653,8638
S01CA03,HYDROCORTISONE AND ANTIINFECTIVES,915981,Neomycin,21603654,7299
S01CA03,HYDROCORTISONE AND ANTIINFECTIVES,948582,Polymyxin B,21603654,8536
S01CA03,HYDROCORTISONE AND ANTIINFECTIVES,975125,Hydrocortisone,21603654,5492
S01CA07,FLUOROMETHOLONE AND ANTIINFECTIVES,955583,Fluorometholone,21603658,4491
S01CA07,FLUOROMETHOLONE AND ANTIINFECTIVES,1036252,Sulfacetamide,21603658,10169
S01EA01,EPINEPHRINE,1343916,Epinephrine,21603673,3992
S01EA02,DIPIVEFRINE,990009,Dipivefrin,21603674,23410
S01EA03,APRACLONIDINE,919986,apraclonidine,21603675,14845
S01EA05,BRIMONIDINE,915542,brimonidine,21603677,134615
S01EB01,PILOCARPINE,945286,Pilocarpine,21603680,8328
S01EB02,CARBACHOL,940183,Carbachol,21603681,1999
S01EB03,ECOTHIOPATE,958368,Echothiophate,21603682,89778
S01EB04,DEMECARIUM,19004718,Demecarium,21603683,107771
S01EB05,PHYSOSTIGMINE,19044337,Physostigmine,21603684,8299
S01EB07,FLUOSTIGMINE,19082111,Isoflurophate,21603686,6027
S01EB09,ACETYLCHOLINE,19037624,Acetylcholine,21603688,194
S01EB51,"PILOCARPINE, COMBINATIONS",945286,Pilocarpine,21603690,8328
S01EB51,"PILOCARPINE, COMBINATIONS",1343916,Epinephrine,21603690,3992
S01EB51,"PILOCARPINE, COMBINATIONS",19044337,Physostigmine,21603690,8299
S01EC01,ACETAZOLAMIDE,929435,Acetazolamide,21603693,167
S01EC02,DICLOFENAMIDE,924296,Dichlorphenamide,21603694,3353
S01EC03,DORZOLAMIDE,981709,dorzolamide,21603695,60207
S01EC04,BRINZOLAMIDE,938044,brinzolamide,21603696,194881
S01EC05,METHAZOLAMIDE,904250,Methazolamide,21603697,6826
S01ED01,TIMOLOL,902427,Timolol,21603699,10600
S01ED02,BETAXOLOL,1322081,Betaxolol,21603700,1520
S01ED03,LEVOBUNOLOL,932815,Levobunolol,21603701,1813
S01ED04,METIPRANOLOL,905531,Metipranolol,21603702,10824
S01ED05,CARTEOLOL,950370,Carteolol,21603703,2116
S01ED51,"TIMOLOL, COMBINATIONS",902427,Timolol,21603705,10600
S01ED51,"TIMOLOL, COMBINATIONS",915542,brimonidine,21603705,134615
S01ED51,"TIMOLOL, COMBINATIONS",981709,dorzolamide,21603705,60207
S01EE01,LATANOPROST,954688,latanoprost,21603710,43611
S01EE02,UNOPROSTONE,915829,isopropyl unoprostone,21603711,135313
S01EE03,BIMATOPROST,904525,bimatoprost,21603712,283810
S01EE04,TRAVOPROST,904501,travoprost,21603713,283809
S01EX,OTHER ANTIGLAUCOMA PREPARATIONS,961145,Glycerin,21603715,4910
S01EX,OTHER ANTIGLAUCOMA PREPARATIONS,1383815,Isosorbide,21603715,6057
S01EX02,DAPIPRAZOLE,19086622,dapiprazole,21603717,22298
L01CB01,ETOPOSIDE,1350504,Etoposide,21603718,4179
L01CB02,TENIPOSIDE,19136750,Teniposide,21603719,10362
L01CD01,PACLITAXEL,1378382,Paclitaxel,21603723,56946
L01CD02,DOCETAXEL,1315942,docetaxel,21603724,72962
L01DA01,DACTINOMYCIN,1311443,Dactinomycin,21603730,3100
L01DB01,DOXORUBICIN,1338512,Doxorubicin,21603732,3639
L01DB01,DOXORUBICIN,19051649,Liposomal Doxorubicin,21603732,214525
L01DB02,DAUNORUBICIN,1311799,Daunorubicin,21603733,3109
L01DB02,DAUNORUBICIN,19051599,Daunorubicin Liposomal,21603733,214468
L01DB03,EPIRUBICIN,1344354,Epirubicin,21603734,3995
L01DB06,IDARUBICIN,19078097,Idarubicin,21603737,5650
L01DB07,MITOXANTRONE,1309188,Mitoxantrone,21603738,7005
L01DB09,VALRUBICIN,19012543,valrubicin,21603740,31435
L01DC01,BLEOMYCIN,1329241,Bleomycin,21603742,1622
L01DC02,PLICAMYCIN,19009165,Plicamycin,21603743,6995
L01DC03,MITOMYCIN,1389036,Mitomycin,21603744,632
L01DC04,IXABEPILONE,19025348,ixabepilone,21603745,337523
L01XA01,CISPLATIN,1397599,Cisplatin,21603748,2555
L01XA02,CARBOPLATIN,1344905,Carboplatin,21603749,40048
L01XA03,OXALIPLATIN,1318011,oxaliplatin,21603750,32592
L01XB01,PROCARBAZINE,1351779,Procarbazine,21603753,8702
L01XC02,RITUXIMAB,1314273,rituximab,21603756,121191
L01XC03,TRASTUZUMAB,1387104,trastuzumab,21603757,224905
L01XC04,ALEMTUZUMAB,1312706,alemtuzumab,21603758,117055
L01XC05,GEMTUZUMAB,19098566,gemtuzumab,21603759,259315
L01XC06,CETUXIMAB,1315411,cetuximab,21603760,318341
L01XC07,BEVACIZUMAB,1397141,bevacizumab,21603761,253337
L01XC08,PANITUMUMAB,19100985,panitumumab,21603762,263034
L01XD,SENSITIZERS USED IN PHOTODYNAMIC/RADIATION THERAPY,905223,Methoxsalen,21603765,6854
L01XD01,PORFIMER SODIUM,19089602,Dihematoporphyrin Ether,21603766,23066
L01XD04,AMINOLEVULINIC ACID,924120,Aminolevulinate,21603768,155002
L01XE01,IMATINIB,1304107,imatinib,21603772,282388
L01XE02,GEFITINIB,1319193,gefitinib,21603773,328134
L01XE03,ERLOTINIB,1325363,erlotinib,21603774,337525
L01XE04,SUNITINIB,1336539,sunitinib,21603775,357977
L01XE05,SORAFENIB,1363387,sorafenib,21603776,495881
L01XE06,DASATINIB,1358436,dasatinib,21603777,475342
L01XE07,LAPATINIB,1359548,lapatinib,21603778,480167
L01XE08,NILOTINIB,1394023,nilotinib,21603779,662281
L01XE09,TEMSIROLIMUS,19092845,temsirolimus,21603780,657797
L01XE10,EVEROLIMUS,19011440,everolimus,21603781,141704
L01XX,OTHER ANTINEOPLASTIC AGENTS,1436776,Testolactone,21603783,10378
L01XX02,ASPARAGINASE,19012585,ASPARAGINASE,21603785,1156
L01XX03,ALTRETAMINE,1368823,Altretamine,21603786,5296
L01XX05,HYDROXYCARBAMIDE,1377141,hydroxyurea,21603787,5552
L01XX08,PENTOSTATIN,19031224,Pentostatin,21603789,8011
L01XX10,MASOPROCOL,988447,Masoprocol,21603791,227239
L01XX11,ESTRAMUSTINE,1349025,Estramustine,21603792,4089
L01XX14,TRETINOIN,903643,Tretinoin,21603793,10753
L01XX17,TOPOTECAN,1378509,Topotecan,21603795,57308
L01XX19,IRINOTECAN,1367268,irinotecan,21603797,51499
L01XX23,MITOTANE,1309161,Mitotane,21603799,7004
L01XX24,PEGASPARGASE,1326481,pegaspargase,21603800,34132
L01XX25,BEXAROTENE,1389888,bexarotene,21603801,233272
L01XX27,ARSENIC TRIOXIDE,1333379,arsenic trioxide,21603802,18330
L01XX29,DENILEUKIN DIFTITOX,19051642,denileukin diftitox,21603803,214470
L01XX32,BORTEZOMIB,1336825,bortezomib,21603804,358258
L01XX35,ANAGRELIDE,1381253,anagrelide,21603806,596724
L01XX38,VORINOSTAT,1337651,Vorinostat,21603809,194337
L02AA01,DIETHYLSTILBESTROL,1525866,Diethylstilbestrol,21603815,3390
L02AA04,FOSFESTROL,1525866,Diethylstilbestrol,21603818,3390
L02AB01,MEGESTROL,1300978,Megestrol,21603820,6703
L02AB02,MEDROXYPROGESTERONE,1500211,Medroxyprogesterone,21603821,6691
L02AE02,LEUPRORELIN,1351541,Leuprolide,21603825,42375
L02AE03,GOSERELIN,1366310,Goserelin,21603826,50610
L02AE04,TRIPTORELIN,1343039,Triptorelin,21603827,38782
L02BA01,TAMOXIFEN,1436678,Tamoxifen,21603831,10324
L02BA02,TOREMIFENE,1342346,Toremifene,21603832,38409
L02BA03,FULVESTRANT,1304044,fulvestrant,21603833,282357
L02BB01,FLUTAMIDE,1356461,Flutamide,21603835,4508
L02BB02,NILUTAMIDE,1315286,nilutamide,21603836,31805
L02BB03,BICALUTAMIDE,1344381,bicalutamide,21603837,83008
L02BG01,AMINOGLUTHETIMIDE,1503057,Aminoglutethimide,21603839,677
L02BG03,ANASTROZOLE,1348265,anastrozole,21603841,84857
L02BG04,LETROZOLE,1315946,letrozole,21603842,72965
L02BG06,EXEMESTANE,1398399,exemestane,21603844,258494
L02BX01,ABARELIX,19010868,abarelix,21603846,301739
L02BX02,DEGARELIX,19058410,degarelix,21603847,475230
L03AA02,FILGRASTIM,1304850,Filgrastim,21603851,68442
L03AA09,SARGRAMOSTIM,1308432,sargramostim,21603853,69634
L03AA13,PEGFILGRASTIM,1325608,pegfilgrastim,21603856,338036
L03AB01,INTERFERON ALFA NATURAL,1385645,Interferon Alfa-n3,21603858,612937
L03AB03,INTERFERON GAMMA,1380191,Interferon gamma-1b,21603860,5882
L03AB04,INTERFERON ALFA-2A,1379969,Interferon Alfa-2a,21603861,5879
L03AB05,INTERFERON ALFA-2B,1380068,Interferon Alfa-2b,21603862,5880
L03AB05,INTERFERON ALFA-2B,1762711,Ribavirin,21603862,9344
L03AB07,INTERFERON BETA-1A,722424,Interferon beta-1a,21603864,75917
L03AB07,INTERFERON BETA-1A,1379969,Interferon Alfa-2a,21603864,5879
